Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
Deutschland,04/01/2019,11.5,-2,5.6,-2.6,,0,0,0,22.4,76.88,,10,0,50.55,Clear
Deutschland,04/02/2019,15,2.9,9,-1.7,,0,0,0,22.7,117.88,,10,0,45.21,Clear
Deutschland,04/03/2019,19,8.6,13.7,7,,0,0,0,17.8,115.71,,10,0.3,52.42,Clear
Deutschland,04/04/2019,20.9,9.6,15.4,7.5,,0,0,0,22.6,109.33,,10,0,48.18,Clear
Deutschland,04/05/2019,14.7,8.9,11.6,6.5,,0,0,0,15,148.42,,9,20.1,68.03,Clear
Deutschland,04/06/2019,21.4,7.3,14.6,8,,0,0,0,20.3,73.13,,10,0,56.28,Clear
Deutschland,04/07/2019,19.5,8.1,14.4,7.3,,0,0,0,19.1,68.71,,10,0,46.38,Clear
Deutschland,04/08/2019,19.9,2.9,12,4.1,,0,0,0,19.4,110.78,,10,0,53.98,Clear
Deutschland,04/09/2019,11.9,3.6,7.1,0.5,,0,0,0,17.7,42.88,,10,8.8,61.44,Clear
Deutschland,04/10/2019,9.7,1.3,5.5,-0.7,,0,0,0,16.3,50,,10,5.3,57.29,Clear
Deutschland,04/11/2019,6,0.9,4.1,-2.3,,0,0,0,17,49,,10,36.1,59.47,Partially cloudy
Deutschland,04/12/2019,4.9,2,3.5,-1.6,,0,0,0,16.8,48.17,,10,63.7,64.56,Partially cloudy
Deutschland,04/13/2019,7.1,2,4.7,-0.7,,0,0,0,16.6,50.38,,10,34.4,58.83,Partially cloudy
Deutschland,04/14/2019,10,2.9,5.9,-0.7,,0,0,0,17.1,40.63,,9.6,49.2,73.45,Partially cloudy
Deutschland,04/15/2019,13.5,2,8.1,-0.8,,0,0,0,16.4,58.38,,10,0,50.4,Clear
Deutschland,04/16/2019,15.9,1.9,9.2,-0.4,,0,0,0,23.2,84.63,48.2,10,0,47.09,Clear
Deutschland,04/17/2019,18,3.7,11.6,1.5,,0,0,0,19.9,77.88,,10,0,45.56,Clear
Deutschland,04/18/2019,21,5.9,14.4,5,,0,0,0,23,68.71,37.1,10,0,43.75,Clear
Deutschland,04/19/2019,22,8.9,15.7,7.4,,0,0,0,16,70.29,,10,0,38.84,Clear
Deutschland,04/20/2019,21.9,4.9,14,3.7,,0,0,0,12.8,59.26,,10,0,43.86,Clear
Deutschland,04/21/2019,21,6.9,14.7,5.9,,0,0,0,11.4,77.65,,10,0,40.66,Clear
Deutschland,04/22/2019,18,7.7,13.6,6.3,,0,0,0,29.9,86.38,51.8,10,0,42.97,Clear
Deutschland,04/23/2019,19,10,14.8,7.4,,0,0,0,38.4,98.21,60.4,10,4.7,49.09,Clear
Deutschland,04/24/2019,23.5,12.9,17.6,,,0,0,0,32.5,124.79,55.4,10,26.9,53.73,Partially cloudy
Deutschland,04/25/2019,25.5,12.8,19.2,,,0,0,0,19.1,167.52,33.5,10,2.6,49.12,Clear
Deutschland,04/26/2019,24,14.6,19.3,,,0,0,0,25.1,183.54,40.7,10,9.1,50.53,Clear
Deutschland,04/27/2019,17.6,10,13.3,7.6,,0,0,0,24.9,237.04,,9.9,41.9,69.86,Partially cloudy
Deutschland,04/28/2019,13,8,10.3,5.6,,0,0,0,22.2,281.17,,9.6,55,77.19,Partially cloudy
Deutschland,04/29/2019,17,8,10.8,5.6,,0,0,0,20.6,271.33,40.7,9.3,48.4,75.35,Partially cloudy
Deutschland,04/30/2019,18,3.1,11.1,0,,0,0,0,17.1,218.58,,10,0,47.39,Clear
